74.138.244.12 syn-074-138-244-012.res.spectrum.com
99.119.244.40 99-119-244-40.lightspeed.lsvlky.sbcglobal.net
107.133.213.143 107-133-213-143.lightspeed.lsvlky.sbcglobal.net
184.54.192.116 syn-184-054-192-116.res.spectrum.com
174.101.212.229 syn-174-101-212-229.res.spectrum.com
74.138.227.63 syn-074-138-227-063.res.spectrum.com
98.72.6.67 adsl-098-072-006-067.sip.mia.bellsouth.net
108.255.17.187 108.255.17.187
184.54.222.84 syn-184-054-222-084.res.spectrum.com
107.133.215.225 107-133-215-225.lightspeed.lsvlky.sbcglobal.net
98.27.232.246 syn-098-027-232-246.res.spectrum.com
96.28.32.155 syn-096-028-032-155.res.spectrum.com
74.138.241.215 syn-074-138-241-215.res.spectrum.com
74.138.246.46 syn-074-138-246-046.res.spectrum.com
12.207.134.221 12.207.134.221
172.3.206.155 172-3-206-155.lightspeed.lsvlky.sbcglobal.net
98.72.3.123 adsl-098-072-003-123.sip.mia.bellsouth.net
172.3.202.22 172-3-202-22.lightspeed.lsvlky.sbcglobal.net
184.54.192.210 syn-184-054-192-210.res.spectrum.com
107.138.162.141 107-138-162-141.lightspeed.lsvlky.sbcglobal.net
174.101.208.210 syn-174-101-208-210.res.spectrum.com
12.208.229.194 12.208.229.194
184.54.200.109 syn-184-054-200-109.res.spectrum.com
172.3.206.157 172-3-206-157.lightspeed.lsvlky.sbcglobal.net
74.138.228.180 syn-074-138-228-180.res.spectrum.com
69.135.41.137 syn-069-135-041-137.biz.spectrum.com
74.129.243.24 syn-074-129-243-024.res.spectrum.com
107.128.147.232 107-128-147-232.lightspeed.lsvlky.sbcglobal.net
76.177.165.125 syn-076-177-165-125.res.spectrum.com
74.143.92.53 syn-074-143-092-053.biz.spectrum.com
184.54.209.18 syn-184-054-209-018.res.spectrum.com
12.207.134.156 12.207.134.156
74.129.242.247 syn-074-129-242-247.res.spectrum.com
98.72.6.181 adsl-098-072-006-181.sip.mia.bellsouth.net
104.3.8.231 104-3-8-231.lightspeed.lsvlky.sbcglobal.net
76.177.162.146 syn-076-177-162-146.res.spectrum.com
107.138.163.58 107-138-163-58.lightspeed.lsvlky.sbcglobal.net
107.138.160.182 107-138-160-182.lightspeed.lsvlky.sbcglobal.net
12.207.140.31 12.207.140.31
172.3.204.13 172-3-204-13.lightspeed.lsvlky.sbcglobal.net
184.54.219.47 syn-184-054-219-047.res.spectrum.com
12.207.134.127 12.207.134.127
12.207.133.117 12.207.133.117
74.129.240.153 syn-074-129-240-153.res.spectrum.com
98.27.232.203 syn-098-027-232-203.res.spectrum.com
98.30.193.208 syn-098-030-193-208.res.spectrum.com
184.54.210.170 syn-184-054-210-170.res.spectrum.com
184.54.222.120 syn-184-054-222-120.res.spectrum.com
184.54.220.49 syn-184-054-220-049.res.spectrum.com
76.177.167.33 syn-076-177-167-033.res.spectrum.com
12.207.141.28 12.207.141.28
108.239.44.170 108-239-44-170.lightspeed.lsvlky.sbcglobal.net
98.102.100.197 syn-098-102-100-197.biz.spectrum.com
184.54.208.63 syn-184-054-208-063.res.spectrum.com
98.27.235.154 syn-098-027-235-154.res.spectrum.com
104.52.12.75 104-52-12-75.lightspeed.lsvlky.sbcglobal.net
108.239.45.54 108-239-45-54.lightspeed.lsvlky.sbcglobal.net
74.138.232.4 syn-074-138-232-004.res.spectrum.com
24.26.60.90 syn-024-026-060-090.res.spectrum.com
184.54.215.210 syn-184-054-215-210.res.spectrum.com
107.138.163.11 107-138-163-11.lightspeed.lsvlky.sbcglobal.net
99.119.246.36 99-119-246-36.lightspeed.lsvlky.sbcglobal.net
107.128.146.81 107-128-146-81.lightspeed.lsvlky.sbcglobal.net
24.26.62.240 syn-024-026-062-240.res.spectrum.com
74.129.246.89 syn-074-129-246-089.res.spectrum.com
184.54.203.3 syn-184-054-203-003.res.spectrum.com
107.133.214.101 107-133-214-101.lightspeed.lsvlky.sbcglobal.net
162.234.193.77 162-234-193-77.lightspeed.lsvlky.sbcglobal.net
70.228.93.26 70-228-93-26.lightspeed.lsvlky.sbcglobal.net
104.3.9.149 104-3-9-149.lightspeed.lsvlky.sbcglobal.net
47.231.84.64 syn-047-231-084-064.res.spectrum.com
174.101.210.106 syn-174-101-210-106.res.spectrum.com
74.129.245.109 syn-074-129-245-109.res.spectrum.com
107.128.147.38 107-128-147-38.lightspeed.lsvlky.sbcglobal.net
184.54.204.212 syn-184-054-204-212.res.spectrum.com
184.54.204.175 syn-184-054-204-175.res.spectrum.com
108.239.45.102 108-239-45-102.lightspeed.lsvlky.sbcglobal.net
184.54.217.33 syn-184-054-217-033.res.spectrum.com
184.54.201.107 syn-184-054-201-107.res.spectrum.com
74.175.224.195 74.175.224.195
74.138.237.154 syn-074-138-237-154.res.spectrum.com
184.54.197.162 syn-184-054-197-162.res.spectrum.com
74.138.229.157 syn-074-138-229-157.res.spectrum.com
24.26.61.42 syn-024-026-061-042.res.spectrum.com
76.177.165.220 syn-076-177-165-220.res.spectrum.com
74.129.240.184 syn-074-129-240-184.res.spectrum.com
98.72.1.101 adsl-098-072-001-101.sip.mia.bellsouth.net
184.54.216.125 syn-184-054-216-125.res.spectrum.com
98.72.6.113 adsl-098-072-006-113.sip.mia.bellsouth.net
108.239.45.157 108-239-45-157.lightspeed.lsvlky.sbcglobal.net
172.3.205.13 172-3-205-13.lightspeed.lsvlky.sbcglobal.net
74.129.248.11 syn-074-129-248-011.res.spectrum.com
104.52.14.218 104-52-14-218.lightspeed.lsvlky.sbcglobal.net
108.239.44.35 108-239-44-35.lightspeed.lsvlky.sbcglobal.net
184.54.209.29 syn-184-054-209-029.res.spectrum.com
74.143.92.22 syn-074-143-092-022.biz.spectrum.com
74.138.241.203 syn-074-138-241-203.res.spectrum.com
107.128.147.132 107-128-147-132.lightspeed.lsvlky.sbcglobal.net
68.17.33.74 68.17.33.74
70.63.29.61 syn-070-063-029-061.biz.spectrum.com
184.54.212.174 syn-184-054-212-174.res.spectrum.com
74.138.248.247 syn-074-138-248-247.res.spectrum.com
74.175.246.109 74.175.246.109
74.138.226.242 syn-074-138-226-242.res.spectrum.com
74.138.243.6 syn-074-138-243-006.res.spectrum.com
76.177.166.246 syn-076-177-166-246.res.spectrum.com
98.27.232.116 syn-098-027-232-116.res.spectrum.com
74.138.241.31 syn-074-138-241-031.res.spectrum.com
74.138.226.108 syn-074-138-226-108.res.spectrum.com
98.27.233.34 syn-098-027-233-034.res.spectrum.com
98.72.6.184 adsl-098-072-006-184.sip.mia.bellsouth.net
184.54.205.85 syn-184-054-205-085.res.spectrum.com
184.54.219.58 syn-184-054-219-058.res.spectrum.com
174.101.211.248 syn-174-101-211-248.res.spectrum.com
184.54.199.208 syn-184-054-199-208.res.spectrum.com
184.54.215.166 syn-184-054-215-166.res.spectrum.com
174.101.213.79 syn-174-101-213-079.res.spectrum.com
107.133.217.9 107-133-217-9.lightspeed.rcsntx.sbcglobal.net
74.142.197.87 syn-074-142-197-087.biz.spectrum.com
174.101.208.4 syn-174-101-208-004.res.spectrum.com
74.138.231.53 syn-074-138-231-053.res.spectrum.com
74.129.243.16 syn-074-129-243-016.res.spectrum.com
76.177.167.156 syn-076-177-167-156.res.spectrum.com
104.52.15.212 104-52-15-212.lightspeed.lsvlky.sbcglobal.net
172.3.206.11 172-3-206-11.lightspeed.lsvlky.sbcglobal.net
96.28.38.122 syn-096-028-038-122.res.spectrum.com
98.27.235.88 syn-098-027-235-088.res.spectrum.com
76.177.165.164 syn-076-177-165-164.res.spectrum.com
184.54.209.136 syn-184-054-209-136.res.spectrum.com
74.129.253.230 syn-074-129-253-230.res.spectrum.com
108.255.21.254 108-255-21-254.lightspeed.lsvlky.sbcglobal.net
108.255.17.192 108.255.17.192
74.136.15.61 syn-074-136-015-061.res.spectrum.com
74.138.253.19 syn-074-138-253-019.res.spectrum.com
184.54.208.228 syn-184-054-208-228.res.spectrum.com
184.54.198.109 syn-184-054-198-109.res.spectrum.com
98.72.0.53 adsl-098-072-000-053.sip.mia.bellsouth.net
76.177.167.54 syn-076-177-167-054.res.spectrum.com
184.54.204.139 syn-184-054-204-139.res.spectrum.com
74.138.249.35 syn-074-138-249-035.res.spectrum.com
74.129.241.182 syn-074-129-241-182.res.spectrum.com
74.129.248.187 syn-074-129-248-187.res.spectrum.com
184.54.202.69 syn-184-054-202-069.res.spectrum.com
172.3.207.99 172-3-207-99.lightspeed.lsvlky.sbcglobal.net
108.255.17.84 108.255.17.84
184.54.221.220 syn-184-054-221-220.res.spectrum.com
74.129.247.0 syn-074-129-247-000.res.spectrum.com
76.177.165.172 syn-076-177-165-172.res.spectrum.com
12.207.140.123 12.207.140.123
74.129.254.171 syn-074-129-254-171.res.spectrum.com
69.135.102.188 syn-069-135-102-188.biz.spectrum.com
74.138.244.31 syn-074-138-244-031.res.spectrum.com
96.28.37.244 syn-096-028-037-244.res.spectrum.com
184.54.193.83 syn-184-054-193-083.res.spectrum.com
184.54.192.97 syn-184-054-192-097.res.spectrum.com
24.26.60.106 syn-024-026-060-106.res.spectrum.com
76.177.161.118 syn-076-177-161-118.res.spectrum.com
104.52.14.120 104-52-14-120.lightspeed.lsvlky.sbcglobal.net
98.72.6.228 adsl-098-072-006-228.sip.mia.bellsouth.net
47.231.84.88 syn-047-231-084-088.res.spectrum.com
98.72.7.135 adsl-098-072-007-135.sip.mia.bellsouth.net
184.54.217.147 syn-184-054-217-147.res.spectrum.com
12.207.135.25 12.207.135.25
76.40.83.213 syn-076-040-083-213.res.spectrum.com
74.136.10.247 syn-074-136-010-247.res.spectrum.com
12.207.141.91 12.207.141.91
108.239.45.213 108-239-45-213.lightspeed.lsvlky.sbcglobal.net
184.54.222.238 syn-184-054-222-238.res.spectrum.com
74.138.232.83 syn-074-138-232-083.res.spectrum.com
24.26.60.66 syn-024-026-060-066.res.spectrum.com
184.54.213.136 syn-184-054-213-136.res.spectrum.com
172.3.201.67 172-3-201-67.lightspeed.lsvlky.sbcglobal.net
74.138.232.75 syn-074-138-232-075.res.spectrum.com
76.35.169.240 syn-076-035-169-240.res.spectrum.com
184.54.221.248 syn-184-054-221-248.res.spectrum.com
174.101.208.108 syn-174-101-208-108.res.spectrum.com
74.138.252.80 syn-074-138-252-080.res.spectrum.com
104.52.12.69 104-52-12-69.lightspeed.lsvlky.sbcglobal.net
76.35.169.148 syn-076-035-169-148.res.spectrum.com
184.54.199.84 syn-184-054-199-084.res.spectrum.com
74.136.8.249 syn-074-136-008-249.res.spectrum.com
76.182.151.131 syn-076-182-151-131.res.spectrum.com
74.136.8.76 syn-074-136-008-076.res.spectrum.com
74.136.0.133 syn-074-136-000-133.res.spectrum.com
76.177.163.223 syn-076-177-163-223.res.spectrum.com
184.54.199.150 syn-184-054-199-150.res.spectrum.com
70.228.93.97 70-228-93-97.lightspeed.lsvlky.sbcglobal.net
12.191.168.131 12.191.168.131
96.28.38.140 syn-096-028-038-140.res.spectrum.com
74.138.229.246 syn-074-138-229-246.res.spectrum.com
107.133.215.16 107-133-215-16.lightspeed.lsvlky.sbcglobal.net
74.129.248.184 syn-074-129-248-184.res.spectrum.com
174.101.209.32 syn-174-101-209-032.res.spectrum.com
174.101.209.179 syn-174-101-209-179.res.spectrum.com
70.228.92.90 70-228-92-90.lightspeed.lsvlky.sbcglobal.net
174.101.215.227 syn-174-101-215-227.res.spectrum.com
74.129.253.161 syn-074-129-253-161.res.spectrum.com
24.26.61.217 syn-024-026-061-217.res.spectrum.com
74.129.255.31 syn-074-129-255-031.res.spectrum.com
96.28.35.39 syn-096-028-035-039.res.spectrum.com
12.206.117.108 12.206.117.108
99.119.246.184 99-119-246-184.lightspeed.lsvlky.sbcglobal.net
184.54.210.14 syn-184-054-210-014.res.spectrum.com
74.129.247.99 syn-074-129-247-099.res.spectrum.com
74.129.255.223 syn-074-129-255-223.res.spectrum.com
184.54.208.49 syn-184-054-208-049.res.spectrum.com
74.136.8.234 syn-074-136-008-234.res.spectrum.com
172.3.206.171 172-3-206-171.lightspeed.lsvlky.sbcglobal.net
184.54.220.31 syn-184-054-220-031.res.spectrum.com
74.129.255.52 syn-074-129-255-052.res.spectrum.com
184.54.220.206 syn-184-054-220-206.res.spectrum.com
104.3.8.59 104-3-8-59.lightspeed.lsvlky.sbcglobal.net
184.54.214.150 syn-184-054-214-150.res.spectrum.com
74.129.241.131 syn-074-129-241-131.res.spectrum.com
76.177.161.109 syn-076-177-161-109.res.spectrum.com
70.151.179.116 70.151.179.116
24.26.63.25 syn-024-026-063-025.res.spectrum.com
74.129.242.69 syn-074-129-242-069.res.spectrum.com
174.101.210.252 syn-174-101-210-252.res.spectrum.com
184.54.205.209 syn-184-054-205-209.res.spectrum.com
74.138.228.87 syn-074-138-228-087.res.spectrum.com
147.0.10.70 syn-147-000-010-070.biz.spectrum.com
104.52.14.29 104-52-14-29.lightspeed.lsvlky.sbcglobal.net
107.133.219.127 107-133-219-127.lightspeed.rcsntx.sbcglobal.net
96.28.36.232 syn-096-028-036-232.res.spectrum.com
74.138.248.44 syn-074-138-248-044.res.spectrum.com
74.138.239.187 syn-074-138-239-187.res.spectrum.com
184.54.203.44 syn-184-054-203-044.res.spectrum.com
74.129.247.5 syn-074-129-247-005.res.spectrum.com
174.101.209.41 syn-174-101-209-041.res.spectrum.com
74.129.242.145 syn-074-129-242-145.res.spectrum.com
74.138.224.25 syn-074-138-224-025.res.spectrum.com
98.72.5.83 adsl-098-072-005-083.sip.mia.bellsouth.net
108.227.156.147 108-227-156-147.lightspeed.lsvlky.sbcglobal.net
108.255.17.175 108.255.17.175
74.138.238.174 syn-074-138-238-174.res.spectrum.com
107.133.219.119 107-133-219-119.lightspeed.rcsntx.sbcglobal.net
12.227.24.100 12.227.24.100
70.228.90.8 adsl-70-228-90-8.dsl.akrnoh.ameritech.net
76.177.160.210 syn-076-177-160-210.res.spectrum.com
108.255.16.218 108.255.16.218
12.207.141.32 12.207.141.32
76.177.167.241 syn-076-177-167-241.res.spectrum.com
184.54.200.27 syn-184-054-200-027.res.spectrum.com
184.54.209.169 syn-184-054-209-169.res.spectrum.com
104.52.12.70 104-52-12-70.lightspeed.lsvlky.sbcglobal.net
184.54.220.190 syn-184-054-220-190.res.spectrum.com
98.72.4.181 adsl-098-072-004-181.sip.mia.bellsouth.net
184.54.213.169 syn-184-054-213-169.res.spectrum.com
12.207.134.126 12.207.134.126
184.54.195.156 syn-184-054-195-156.res.spectrum.com
74.138.232.161 syn-074-138-232-161.res.spectrum.com
74.143.170.182 syn-074-143-170-182.biz.spectrum.com
96.28.37.189 syn-096-028-037-189.res.spectrum.com
184.54.194.61 syn-184-054-194-061.res.spectrum.com
74.129.252.122 syn-074-129-252-122.res.spectrum.com
74.136.9.32 syn-074-136-009-032.res.spectrum.com
184.54.196.105 syn-184-054-196-105.res.spectrum.com
98.72.0.85 adsl-098-072-000-085.sip.mia.bellsouth.net
174.101.210.117 syn-174-101-210-117.res.spectrum.com
12.207.134.240 12.207.134.240
74.138.238.11 syn-074-138-238-011.res.spectrum.com
96.28.38.128 syn-096-028-038-128.res.spectrum.com
74.129.250.2 syn-074-129-250-002.res.spectrum.com
74.129.243.233 syn-074-129-243-233.res.spectrum.com
76.40.83.231 syn-076-040-083-231.res.spectrum.com
98.30.193.3 syn-098-030-193-003.res.spectrum.com
172.3.207.138 172-3-207-138.lightspeed.lsvlky.sbcglobal.net
76.177.166.171 syn-076-177-166-171.res.spectrum.com
74.138.228.111 syn-074-138-228-111.res.spectrum.com
96.28.33.40 syn-096-028-033-040.res.spectrum.com
74.175.224.230 74.175.224.230
74.138.229.27 syn-074-138-229-027.res.spectrum.com
184.54.197.104 syn-184-054-197-104.res.spectrum.com
74.138.247.114 syn-074-138-247-114.res.spectrum.com
12.131.54.129 12.131.54.129
76.35.184.28 syn-076-035-184-028.res.spectrum.com
74.138.250.209 syn-074-138-250-209.res.spectrum.com
74.136.5.1 syn-074-136-005-001.res.spectrum.com
74.129.245.61 syn-074-129-245-061.res.spectrum.com
74.129.245.149 syn-074-129-245-149.res.spectrum.com
98.123.202.2 syn-098-123-202-002.biz.spectrum.com
98.72.1.132 adsl-098-072-001-132.sip.mia.bellsouth.net
184.54.211.204 syn-184-054-211-204.res.spectrum.com
74.136.14.151 syn-074-136-014-151.res.spectrum.com
76.35.185.209 syn-076-035-185-209.res.spectrum.com
108.227.156.202 108-227-156-202.lightspeed.lsvlky.sbcglobal.net
108.255.20.221 108-255-20-221.lightspeed.lsvlky.sbcglobal.net
76.182.151.226 syn-076-182-151-226.res.spectrum.com
74.138.228.129 syn-074-138-228-129.res.spectrum.com
12.207.134.185 12.207.134.185
96.28.34.220 syn-096-028-034-220.res.spectrum.com
184.54.208.5 syn-184-054-208-005.res.spectrum.com
12.207.135.142 12.207.135.142
12.207.133.123 12.207.133.123
76.35.185.218 syn-076-035-185-218.res.spectrum.com
184.54.220.45 syn-184-054-220-045.res.spectrum.com
184.54.207.26 syn-184-054-207-026.res.spectrum.com
74.136.13.252 syn-074-136-013-252.res.spectrum.com
98.27.234.17 syn-098-027-234-017.res.spectrum.com
98.72.6.52 adsl-098-072-006-052.sip.mia.bellsouth.net
76.41.229.136 syn-076-041-229-136.res.spectrum.com
76.177.166.215 syn-076-177-166-215.res.spectrum.com
70.228.92.164 70-228-92-164.lightspeed.lsvlky.sbcglobal.net
74.138.246.120 syn-074-138-246-120.res.spectrum.com
98.72.7.57 adsl-098-072-007-057.sip.mia.bellsouth.net
12.207.135.73 12.207.135.73
174.101.215.45 syn-174-101-215-045.res.spectrum.com
12.207.135.250 12.207.135.250
12.207.133.133 12.207.133.133
76.177.163.212 syn-076-177-163-212.res.spectrum.com
74.138.244.233 syn-074-138-244-233.res.spectrum.com
174.101.214.190 syn-174-101-214-190.res.spectrum.com
74.138.252.167 syn-074-138-252-167.res.spectrum.com
184.54.194.90 syn-184-054-194-090.res.spectrum.com
74.236.229.46 adsl-074-236-229-046.sip.sdf.bellsouth.net
172.3.200.227 172-3-200-227.lightspeed.lsvlky.sbcglobal.net
184.54.218.183 syn-184-054-218-183.res.spectrum.com
74.129.254.24 syn-074-129-254-024.res.spectrum.com
74.138.240.243 syn-074-138-240-243.res.spectrum.com
74.175.224.85 74.175.224.85
107.138.160.107 107-138-160-107.lightspeed.lsvlky.sbcglobal.net
76.177.160.62 syn-076-177-160-062.res.spectrum.com
74.138.228.19 syn-074-138-228-019.res.spectrum.com
108.255.17.122 108.255.17.122
184.54.195.63 syn-184-054-195-063.res.spectrum.com
184.54.192.253 syn-184-054-192-253.res.spectrum.com
98.30.193.28 syn-098-030-193-028.res.spectrum.com
172.3.204.16 172-3-204-16.lightspeed.lsvlky.sbcglobal.net
74.129.251.233 syn-074-129-251-233.res.spectrum.com
96.28.39.107 syn-096-028-039-107.res.spectrum.com
147.0.169.34 syn-147-000-169-034.biz.spectrum.com
98.72.7.189 adsl-098-072-007-189.sip.mia.bellsouth.net
107.133.219.185 107-133-219-185.lightspeed.rcsntx.sbcglobal.net
24.26.62.23 syn-024-026-062-023.res.spectrum.com
12.207.133.113 12.207.133.113
108.255.16.89 108.255.16.89
108.255.16.249 108.255.16.249
74.136.2.130 syn-074-136-002-130.res.spectrum.com
184.54.218.250 syn-184-054-218-250.res.spectrum.com
184.54.196.64 syn-184-054-196-064.res.spectrum.com
76.182.150.78 syn-076-182-150-078.res.spectrum.com
74.138.254.232 syn-074-138-254-232.res.spectrum.com
74.138.235.171 syn-074-138-235-171.res.spectrum.com
74.138.254.118 syn-074-138-254-118.res.spectrum.com
96.28.34.9 syn-096-028-034-009.res.spectrum.com
172.3.206.137 172-3-206-137.lightspeed.lsvlky.sbcglobal.net
12.207.135.76 12.207.135.76
76.182.151.148 syn-076-182-151-148.res.spectrum.com
107.128.147.66 107-128-147-66.lightspeed.lsvlky.sbcglobal.net
104.52.12.217 104-52-12-217.lightspeed.lsvlky.sbcglobal.net
184.54.216.66 syn-184-054-216-066.res.spectrum.com
107.138.161.63 107-138-161-63.lightspeed.lsvlky.sbcglobal.net
74.218.107.98 syn-074-218-107-098.biz.spectrum.com
184.54.194.203 syn-184-054-194-203.res.spectrum.com
74.175.246.190 74.175.246.190
107.133.215.19 107-133-215-19.lightspeed.lsvlky.sbcglobal.net
74.129.251.2 syn-074-129-251-002.res.spectrum.com
74.129.247.140 syn-074-129-247-140.res.spectrum.com
69.135.19.236 syn-069-135-019-236.biz.spectrum.com
76.177.167.186 syn-076-177-167-186.res.spectrum.com
184.54.217.139 syn-184-054-217-139.res.spectrum.com
107.133.218.145 107-133-218-145.lightspeed.rcsntx.sbcglobal.net
108.255.16.59 108.255.16.59
184.54.211.222 syn-184-054-211-222.res.spectrum.com
96.28.39.100 syn-096-028-039-100.res.spectrum.com
76.35.169.22 syn-076-035-169-022.res.spectrum.com
107.133.219.183 107-133-219-183.lightspeed.rcsntx.sbcglobal.net
184.54.201.252 syn-184-054-201-252.res.spectrum.com
74.136.3.55 syn-074-136-003-055.res.spectrum.com
74.138.242.107 syn-074-138-242-107.res.spectrum.com
184.54.209.19 syn-184-054-209-019.res.spectrum.com
76.177.160.9 syn-076-177-160-009.res.spectrum.com
107.133.218.248 107-133-218-248.lightspeed.rcsntx.sbcglobal.net
76.41.229.127 syn-076-041-229-127.res.spectrum.com
12.207.140.117 12.207.140.117
70.228.92.53 70-228-92-53.lightspeed.lsvlky.sbcglobal.net
104.52.15.69 104-52-15-69.lightspeed.lsvlky.sbcglobal.net
74.138.253.198 syn-074-138-253-198.res.spectrum.com
74.136.5.179 syn-074-136-005-179.res.spectrum.com
184.54.196.93 syn-184-054-196-093.res.spectrum.com
76.177.165.69 syn-076-177-165-069.res.spectrum.com
74.136.9.45 syn-074-136-009-045.res.spectrum.com
104.52.13.38 104-52-13-38.lightspeed.lsvlky.sbcglobal.net
70.62.199.122 syn-070-062-199-122.biz.spectrum.com
174.101.213.70 syn-174-101-213-070.res.spectrum.com
184.54.198.55 syn-184-054-198-055.res.spectrum.com
74.138.235.152 syn-074-138-235-152.res.spectrum.com
174.101.210.134 syn-174-101-210-134.res.spectrum.com
96.28.38.11 syn-096-028-038-011.res.spectrum.com
74.142.9.110 syn-074-142-009-110.biz.spectrum.com
172.3.201.162 172-3-201-162.lightspeed.lsvlky.sbcglobal.net
70.228.93.254 70-228-93-254.lightspeed.lsvlky.sbcglobal.net
74.138.236.81 syn-074-138-236-081.res.spectrum.com
184.54.201.94 syn-184-054-201-094.res.spectrum.com
74.129.246.184 syn-074-129-246-184.res.spectrum.com
74.129.247.74 syn-074-129-247-074.res.spectrum.com
174.101.211.231 syn-174-101-211-231.res.spectrum.com
76.35.185.224 syn-076-035-185-224.res.spectrum.com
74.129.254.197 syn-074-129-254-197.res.spectrum.com
74.136.1.34 syn-074-136-001-034.res.spectrum.com
104.52.15.58 104-52-15-58.lightspeed.lsvlky.sbcglobal.net
74.136.8.95 syn-074-136-008-095.res.spectrum.com
