76.35.184.64 syn-076-035-184-064.res.spectrum.com
104.3.9.53 104-3-9-53.lightspeed.lsvlky.sbcglobal.net
107.133.214.23 107-133-214-23.lightspeed.lsvlky.sbcglobal.net
184.54.193.243 syn-184-054-193-243.res.spectrum.com
107.133.212.184 107-133-212-184.lightspeed.lsvlky.sbcglobal.net
108.255.20.86 108-255-20-86.lightspeed.lsvlky.sbcglobal.net
104.230.42.186 syn-104-230-042-186.res.spectrum.com
184.54.198.201 syn-184-054-198-201.res.spectrum.com
108.255.21.218 108-255-21-218.lightspeed.lsvlky.sbcglobal.net
184.54.196.2 syn-184-054-196-002.res.spectrum.com
184.54.207.144 syn-184-054-207-144.res.spectrum.com
104.230.42.130 syn-104-230-042-130.res.spectrum.com
76.182.150.248 syn-076-182-150-248.res.spectrum.com
184.54.196.253 syn-184-054-196-253.res.spectrum.com
184.54.205.133 syn-184-054-205-133.res.spectrum.com
70.228.91.17 adsl-70-228-91-17.dsl.akrnoh.ameritech.net
104.3.9.45 104-3-9-45.lightspeed.lsvlky.sbcglobal.net
70.228.90.210 adsl-70-228-90-210.dsl.akrnoh.ameritech.net
108.227.156.40 108-227-156-40.lightspeed.lsvlky.sbcglobal.net
184.54.206.79 syn-184-054-206-079.res.spectrum.com
184.54.207.91 syn-184-054-207-091.res.spectrum.com
70.228.90.19 adsl-70-228-90-19.dsl.akrnoh.ameritech.net
184.54.201.254 syn-184-054-201-254.res.spectrum.com
184.54.204.240 syn-184-054-204-240.res.spectrum.com
184.54.202.220 syn-184-054-202-220.res.spectrum.com
104.52.12.230 104-52-12-230.lightspeed.lsvlky.sbcglobal.net
184.54.199.112 syn-184-054-199-112.res.spectrum.com
184.54.192.238 syn-184-054-192-238.res.spectrum.com
184.54.196.250 syn-184-054-196-250.res.spectrum.com
107.133.215.10 107-133-215-10.lightspeed.lsvlky.sbcglobal.net
76.35.184.144 syn-076-035-184-144.res.spectrum.com
184.54.197.8 syn-184-054-197-008.res.spectrum.com
107.133.213.220 107-133-213-220.lightspeed.lsvlky.sbcglobal.net
108.255.20.104 108-255-20-104.lightspeed.lsvlky.sbcglobal.net
184.54.194.240 syn-184-054-194-240.res.spectrum.com
98.72.5.81 adsl-098-072-005-081.sip.mia.bellsouth.net
64.183.148.113 syn-064-183-148-113.biz.spectrum.com
107.133.215.216 107-133-215-216.lightspeed.lsvlky.sbcglobal.net
108.227.157.151 108-227-157-151.lightspeed.lsvlky.sbcglobal.net
184.54.193.163 syn-184-054-193-163.res.spectrum.com
70.63.29.46 syn-070-063-029-046.biz.spectrum.com
98.123.39.248 syn-098-123-039-248.biz.spectrum.com
184.54.202.90 syn-184-054-202-090.res.spectrum.com
107.133.214.233 107-133-214-233.lightspeed.lsvlky.sbcglobal.net
104.3.8.179 104-3-8-179.lightspeed.lsvlky.sbcglobal.net
184.54.197.129 syn-184-054-197-129.res.spectrum.com
108.227.157.213 108-227-157-213.lightspeed.lsvlky.sbcglobal.net
184.54.197.126 syn-184-054-197-126.res.spectrum.com
184.54.203.229 syn-184-054-203-229.res.spectrum.com
184.54.204.54 syn-184-054-204-054.res.spectrum.com
184.54.193.211 syn-184-054-193-211.res.spectrum.com
184.54.197.136 syn-184-054-197-136.res.spectrum.com
107.133.213.211 107-133-213-211.lightspeed.lsvlky.sbcglobal.net
184.54.203.66 syn-184-054-203-066.res.spectrum.com
184.54.202.97 syn-184-054-202-097.res.spectrum.com
104.52.12.55 104-52-12-55.lightspeed.lsvlky.sbcglobal.net
184.54.199.160 syn-184-054-199-160.res.spectrum.com
184.54.205.51 syn-184-054-205-051.res.spectrum.com
184.54.201.106 syn-184-054-201-106.res.spectrum.com
70.228.90.66 adsl-70-228-90-66.dsl.akrnoh.ameritech.net
107.133.213.113 107-133-213-113.lightspeed.lsvlky.sbcglobal.net
76.182.150.240 syn-076-182-150-240.res.spectrum.com
107.133.215.105 107-133-215-105.lightspeed.lsvlky.sbcglobal.net
184.54.202.139 syn-184-054-202-139.res.spectrum.com
98.102.116.117 syn-098-102-116-117.biz.spectrum.com
184.54.206.88 syn-184-054-206-088.res.spectrum.com
184.54.200.209 syn-184-054-200-209.res.spectrum.com
184.54.207.220 syn-184-054-207-220.res.spectrum.com
184.54.199.106 syn-184-054-199-106.res.spectrum.com
184.54.200.67 syn-184-054-200-067.res.spectrum.com
108.227.156.56 108-227-156-56.lightspeed.lsvlky.sbcglobal.net
108.227.156.84 108-227-156-84.lightspeed.lsvlky.sbcglobal.net
184.54.198.181 syn-184-054-198-181.res.spectrum.com
107.133.213.212 107-133-213-212.lightspeed.lsvlky.sbcglobal.net
184.54.197.245 syn-184-054-197-245.res.spectrum.com
184.54.198.34 syn-184-054-198-034.res.spectrum.com
184.54.202.222 syn-184-054-202-222.res.spectrum.com
76.182.150.45 syn-076-182-150-045.res.spectrum.com
184.54.200.103 syn-184-054-200-103.res.spectrum.com
184.54.196.72 syn-184-054-196-072.res.spectrum.com
184.54.193.145 syn-184-054-193-145.res.spectrum.com
104.52.12.57 104-52-12-57.lightspeed.lsvlky.sbcglobal.net
184.54.202.207 syn-184-054-202-207.res.spectrum.com
184.54.207.77 syn-184-054-207-077.res.spectrum.com
76.182.150.4 syn-076-182-150-004.res.spectrum.com
104.230.42.118 syn-104-230-042-118.res.spectrum.com
108.255.21.250 108-255-21-250.lightspeed.lsvlky.sbcglobal.net
96.11.231.238 syn-096-011-231-238.biz.spectrum.com
76.182.150.68 syn-076-182-150-068.res.spectrum.com
76.182.151.188 syn-076-182-151-188.res.spectrum.com
184.54.200.63 syn-184-054-200-063.res.spectrum.com
184.54.199.149 syn-184-054-199-149.res.spectrum.com
108.255.21.21 108-255-21-21.lightspeed.lsvlky.sbcglobal.net
184.54.195.192 syn-184-054-195-192.res.spectrum.com
184.54.200.184 syn-184-054-200-184.res.spectrum.com
184.54.199.11 syn-184-054-199-011.res.spectrum.com
184.54.193.120 syn-184-054-193-120.res.spectrum.com
107.133.215.168 107-133-215-168.lightspeed.lsvlky.sbcglobal.net
107.133.212.96 107-133-212-96.lightspeed.lsvlky.sbcglobal.net
184.54.206.218 syn-184-054-206-218.res.spectrum.com
107.133.214.61 107-133-214-61.lightspeed.lsvlky.sbcglobal.net
184.54.207.238 syn-184-054-207-238.res.spectrum.com
184.54.205.224 syn-184-054-205-224.res.spectrum.com
107.133.214.166 107-133-214-166.lightspeed.lsvlky.sbcglobal.net
184.54.206.35 syn-184-054-206-035.res.spectrum.com
184.54.201.67 syn-184-054-201-067.res.spectrum.com
184.54.200.139 syn-184-054-200-139.res.spectrum.com
76.182.150.109 syn-076-182-150-109.res.spectrum.com
70.228.90.35 adsl-70-228-90-35.dsl.akrnoh.ameritech.net
184.54.200.42 syn-184-054-200-042.res.spectrum.com
107.133.212.114 107-133-212-114.lightspeed.lsvlky.sbcglobal.net
104.52.13.118 104-52-13-118.lightspeed.lsvlky.sbcglobal.net
184.54.198.28 syn-184-054-198-028.res.spectrum.com
184.54.204.247 syn-184-054-204-247.res.spectrum.com
184.54.201.244 syn-184-054-201-244.res.spectrum.com
107.133.215.94 107-133-215-94.lightspeed.lsvlky.sbcglobal.net
184.54.197.13 syn-184-054-197-013.res.spectrum.com
108.227.157.5 108-227-157-5.lightspeed.lsvlky.sbcglobal.net
184.54.202.102 syn-184-054-202-102.res.spectrum.com
107.133.214.138 107-133-214-138.lightspeed.lsvlky.sbcglobal.net
98.72.5.96 adsl-098-072-005-096.sip.mia.bellsouth.net
184.54.198.93 syn-184-054-198-093.res.spectrum.com
70.61.163.138 syn-070-061-163-138.biz.spectrum.com
184.54.201.129 syn-184-054-201-129.res.spectrum.com
107.133.214.29 107-133-214-29.lightspeed.lsvlky.sbcglobal.net
107.133.213.70 107-133-213-70.lightspeed.lsvlky.sbcglobal.net
70.228.91.50 adsl-70-228-91-50.dsl.akrnoh.ameritech.net
107.133.212.156 107-133-212-156.lightspeed.lsvlky.sbcglobal.net
184.54.206.228 syn-184-054-206-228.res.spectrum.com
104.52.13.33 104-52-13-33.lightspeed.lsvlky.sbcglobal.net
76.182.150.35 syn-076-182-150-035.res.spectrum.com
184.54.200.116 syn-184-054-200-116.res.spectrum.com
104.52.13.158 104-52-13-158.lightspeed.lsvlky.sbcglobal.net
184.54.202.79 syn-184-054-202-079.res.spectrum.com
104.3.9.102 104-3-9-102.lightspeed.lsvlky.sbcglobal.net
108.227.156.121 108-227-156-121.lightspeed.lsvlky.sbcglobal.net
76.182.151.207 syn-076-182-151-207.res.spectrum.com
184.54.200.158 syn-184-054-200-158.res.spectrum.com
70.228.90.77 adsl-70-228-90-77.dsl.akrnoh.ameritech.net
184.54.200.74 syn-184-054-200-074.res.spectrum.com
70.228.90.170 adsl-70-228-90-170.dsl.akrnoh.ameritech.net
107.133.214.133 107-133-214-133.lightspeed.lsvlky.sbcglobal.net
184.54.195.82 syn-184-054-195-082.res.spectrum.com
184.54.202.160 syn-184-054-202-160.res.spectrum.com
70.228.90.59 adsl-70-228-90-59.dsl.akrnoh.ameritech.net
104.52.12.216 104-52-12-216.lightspeed.lsvlky.sbcglobal.net
107.133.212.72 107-133-212-72.lightspeed.lsvlky.sbcglobal.net
76.182.150.187 syn-076-182-150-187.res.spectrum.com
108.255.21.51 108-255-21-51.lightspeed.lsvlky.sbcglobal.net
108.255.20.80 108-255-20-80.lightspeed.lsvlky.sbcglobal.net
104.3.8.96 104-3-8-96.lightspeed.lsvlky.sbcglobal.net
184.54.201.68 syn-184-054-201-068.res.spectrum.com
76.35.184.163 syn-076-035-184-163.res.spectrum.com
184.54.193.224 syn-184-054-193-224.res.spectrum.com
184.54.207.181 syn-184-054-207-181.res.spectrum.com
76.182.151.158 syn-076-182-151-158.res.spectrum.com
184.54.201.221 syn-184-054-201-221.res.spectrum.com
104.52.13.174 104-52-13-174.lightspeed.lsvlky.sbcglobal.net
104.52.13.125 104-52-13-125.lightspeed.lsvlky.sbcglobal.net
70.228.90.52 adsl-70-228-90-52.dsl.akrnoh.ameritech.net
104.3.9.204 104-3-9-204.lightspeed.lsvlky.sbcglobal.net
104.52.13.107 104-52-13-107.lightspeed.lsvlky.sbcglobal.net
70.228.91.236 adsl-70-228-91-236.dsl.akrnoh.ameritech.net
76.182.150.191 syn-076-182-150-191.res.spectrum.com
104.230.42.73 syn-104-230-042-073.res.spectrum.com
104.52.13.59 104-52-13-59.lightspeed.lsvlky.sbcglobal.net
104.3.8.85 104-3-8-85.lightspeed.lsvlky.sbcglobal.net
104.52.12.193 104-52-12-193.lightspeed.lsvlky.sbcglobal.net
24.172.134.141 syn-024-172-134-141.biz.spectrum.com
24.172.216.254 syn-024-172-216-254.biz.spectrum.com
184.54.201.203 syn-184-054-201-203.res.spectrum.com
184.54.204.157 syn-184-054-204-157.res.spectrum.com
107.133.215.109 107-133-215-109.lightspeed.lsvlky.sbcglobal.net
107.133.215.178 107-133-215-178.lightspeed.lsvlky.sbcglobal.net
184.54.194.183 syn-184-054-194-183.res.spectrum.com
70.228.90.115 adsl-70-228-90-115.dsl.akrnoh.ameritech.net
76.35.184.66 syn-076-035-184-066.res.spectrum.com
108.255.20.198 108-255-20-198.lightspeed.lsvlky.sbcglobal.net
108.255.21.213 108-255-21-213.lightspeed.lsvlky.sbcglobal.net
184.54.207.128 syn-184-054-207-128.res.spectrum.com
184.54.193.244 syn-184-054-193-244.res.spectrum.com
70.228.91.33 adsl-70-228-91-33.dsl.akrnoh.ameritech.net
184.54.204.244 syn-184-054-204-244.res.spectrum.com
184.54.203.184 syn-184-054-203-184.res.spectrum.com
184.54.206.254 syn-184-054-206-254.res.spectrum.com
184.54.204.199 syn-184-054-204-199.res.spectrum.com
184.54.201.84 syn-184-054-201-084.res.spectrum.com
76.182.151.144 syn-076-182-151-144.res.spectrum.com
184.54.206.61 syn-184-054-206-061.res.spectrum.com
108.227.157.123 108-227-157-123.lightspeed.lsvlky.sbcglobal.net
70.228.90.235 adsl-70-228-90-235.dsl.akrnoh.ameritech.net
184.54.203.105 syn-184-054-203-105.res.spectrum.com
184.54.195.123 syn-184-054-195-123.res.spectrum.com
76.35.184.65 syn-076-035-184-065.res.spectrum.com
76.182.151.104 syn-076-182-151-104.res.spectrum.com
184.54.206.170 syn-184-054-206-170.res.spectrum.com
184.54.192.137 syn-184-054-192-137.res.spectrum.com
108.227.157.226 108-227-157-226.lightspeed.lsvlky.sbcglobal.net
70.228.91.192 adsl-70-228-91-192.dsl.akrnoh.ameritech.net
184.54.201.4 syn-184-054-201-004.res.spectrum.com
184.54.194.24 syn-184-054-194-024.res.spectrum.com
74.142.159.61 syn-074-142-159-061.biz.spectrum.com
184.54.199.9 syn-184-054-199-009.res.spectrum.com
108.227.156.225 108-227-156-225.lightspeed.lsvlky.sbcglobal.net
76.182.150.27 syn-076-182-150-027.res.spectrum.com
184.54.198.115 syn-184-054-198-115.res.spectrum.com
184.54.196.152 syn-184-054-196-152.res.spectrum.com
104.3.9.208 104-3-9-208.lightspeed.lsvlky.sbcglobal.net
184.54.194.245 syn-184-054-194-245.res.spectrum.com
76.182.151.190 syn-076-182-151-190.res.spectrum.com
107.133.212.112 107-133-212-112.lightspeed.lsvlky.sbcglobal.net
184.54.204.159 syn-184-054-204-159.res.spectrum.com
69.135.90.74 syn-069-135-090-074.biz.spectrum.com
107.133.212.61 107-133-212-61.lightspeed.lsvlky.sbcglobal.net
184.54.198.107 syn-184-054-198-107.res.spectrum.com
184.54.194.242 syn-184-054-194-242.res.spectrum.com
107.133.212.192 107-133-212-192.lightspeed.lsvlky.sbcglobal.net
184.54.207.226 syn-184-054-207-226.res.spectrum.com
184.54.195.90 syn-184-054-195-090.res.spectrum.com
184.54.197.183 syn-184-054-197-183.res.spectrum.com
107.133.213.12 107-133-213-12.lightspeed.lsvlky.sbcglobal.net
104.52.13.45 104-52-13-45.lightspeed.lsvlky.sbcglobal.net
104.3.9.25 104-3-9-25.lightspeed.lsvlky.sbcglobal.net
184.54.197.115 syn-184-054-197-115.res.spectrum.com
184.54.198.192 syn-184-054-198-192.res.spectrum.com
184.54.206.140 syn-184-054-206-140.res.spectrum.com
184.54.199.104 syn-184-054-199-104.res.spectrum.com
107.133.214.218 107-133-214-218.lightspeed.lsvlky.sbcglobal.net
104.3.8.5 104-3-8-5.lightspeed.lsvlky.sbcglobal.net
104.52.12.155 104-52-12-155.lightspeed.lsvlky.sbcglobal.net
70.228.90.236 adsl-70-228-90-236.dsl.akrnoh.ameritech.net
184.54.204.112 syn-184-054-204-112.res.spectrum.com
70.63.29.44 syn-070-063-029-044.biz.spectrum.com
104.3.9.118 104-3-9-118.lightspeed.lsvlky.sbcglobal.net
107.133.212.197 107-133-212-197.lightspeed.lsvlky.sbcglobal.net
184.54.202.175 syn-184-054-202-175.res.spectrum.com
104.230.42.105 syn-104-230-042-105.res.spectrum.com
104.3.8.236 104-3-8-236.lightspeed.lsvlky.sbcglobal.net
64.183.148.117 syn-064-183-148-117.biz.spectrum.com
107.133.214.21 107-133-214-21.lightspeed.lsvlky.sbcglobal.net
107.133.215.4 107-133-215-4.lightspeed.lsvlky.sbcglobal.net
104.3.8.112 104-3-8-112.lightspeed.lsvlky.sbcglobal.net
107.133.213.218 107-133-213-218.lightspeed.lsvlky.sbcglobal.net
104.230.42.101 syn-104-230-042-101.res.spectrum.com
184.54.200.196 syn-184-054-200-196.res.spectrum.com
184.54.206.237 syn-184-054-206-237.res.spectrum.com
104.230.42.181 syn-104-230-042-181.res.spectrum.com
184.54.193.168 syn-184-054-193-168.res.spectrum.com
184.54.194.141 syn-184-054-194-141.res.spectrum.com
184.54.196.157 syn-184-054-196-157.res.spectrum.com
104.3.8.74 104-3-8-74.lightspeed.lsvlky.sbcglobal.net
76.182.150.247 syn-076-182-150-247.res.spectrum.com
184.54.196.135 syn-184-054-196-135.res.spectrum.com
104.52.13.236 104-52-13-236.lightspeed.lsvlky.sbcglobal.net
108.255.20.77 108-255-20-77.lightspeed.lsvlky.sbcglobal.net
184.54.206.45 syn-184-054-206-045.res.spectrum.com
184.54.197.119 syn-184-054-197-119.res.spectrum.com
108.255.21.109 108-255-21-109.lightspeed.lsvlky.sbcglobal.net
184.54.202.255 syn-184-054-202-255.res.spectrum.com
184.54.197.135 syn-184-054-197-135.res.spectrum.com
184.54.192.179 syn-184-054-192-179.res.spectrum.com
107.133.215.6 107-133-215-6.lightspeed.lsvlky.sbcglobal.net
184.54.201.253 syn-184-054-201-253.res.spectrum.com
184.54.198.143 syn-184-054-198-143.res.spectrum.com
107.133.213.232 107-133-213-232.lightspeed.lsvlky.sbcglobal.net
184.54.193.115 syn-184-054-193-115.res.spectrum.com
184.54.197.234 syn-184-054-197-234.res.spectrum.com
184.54.201.96 syn-184-054-201-096.res.spectrum.com
184.54.200.140 syn-184-054-200-140.res.spectrum.com
184.54.207.216 syn-184-054-207-216.res.spectrum.com
104.3.9.161 104-3-9-161.lightspeed.lsvlky.sbcglobal.net
184.54.207.24 syn-184-054-207-024.res.spectrum.com
184.54.196.239 syn-184-054-196-239.res.spectrum.com
184.54.192.4 syn-184-054-192-004.res.spectrum.com
107.133.212.200 107-133-212-200.lightspeed.lsvlky.sbcglobal.net
108.255.21.204 108-255-21-204.lightspeed.lsvlky.sbcglobal.net
184.54.195.149 syn-184-054-195-149.res.spectrum.com
107.133.212.79 107-133-212-79.lightspeed.lsvlky.sbcglobal.net
184.54.194.241 syn-184-054-194-241.res.spectrum.com
108.227.157.115 108-227-157-115.lightspeed.lsvlky.sbcglobal.net
108.255.21.187 108-255-21-187.lightspeed.lsvlky.sbcglobal.net
184.54.196.124 syn-184-054-196-124.res.spectrum.com
70.228.90.200 adsl-70-228-90-200.dsl.akrnoh.ameritech.net
76.182.150.147 syn-076-182-150-147.res.spectrum.com
76.182.151.41 syn-076-182-151-041.res.spectrum.com
184.54.192.89 syn-184-054-192-089.res.spectrum.com
107.133.214.153 107-133-214-153.lightspeed.lsvlky.sbcglobal.net
184.54.199.28 syn-184-054-199-028.res.spectrum.com
108.255.21.32 108-255-21-32.lightspeed.lsvlky.sbcglobal.net
108.255.21.37 108-255-21-37.lightspeed.lsvlky.sbcglobal.net
108.255.20.4 108-255-20-4.lightspeed.lsvlky.sbcglobal.net
184.54.194.219 syn-184-054-194-219.res.spectrum.com
107.133.213.83 107-133-213-83.lightspeed.lsvlky.sbcglobal.net
107.133.212.222 107-133-212-222.lightspeed.lsvlky.sbcglobal.net
184.54.207.28 syn-184-054-207-028.res.spectrum.com
104.52.12.186 104-52-12-186.lightspeed.lsvlky.sbcglobal.net
184.54.197.14 syn-184-054-197-014.res.spectrum.com
184.54.193.255 syn-184-054-193-255.res.spectrum.com
98.72.5.117 adsl-098-072-005-117.sip.mia.bellsouth.net
70.228.91.126 adsl-70-228-91-126.dsl.akrnoh.ameritech.net
70.228.91.167 adsl-70-228-91-167.dsl.akrnoh.ameritech.net
184.54.194.19 syn-184-054-194-019.res.spectrum.com
107.133.214.3 107-133-214-3.lightspeed.lsvlky.sbcglobal.net
76.35.184.168 syn-076-035-184-168.res.spectrum.com
108.227.156.11 108-227-156-11.lightspeed.lsvlky.sbcglobal.net
184.54.194.117 syn-184-054-194-117.res.spectrum.com
184.54.194.139 syn-184-054-194-139.res.spectrum.com
184.54.199.246 syn-184-054-199-246.res.spectrum.com
184.54.205.239 syn-184-054-205-239.res.spectrum.com
104.3.8.225 104-3-8-225.lightspeed.lsvlky.sbcglobal.net
184.54.200.125 syn-184-054-200-125.res.spectrum.com
107.133.214.6 107-133-214-6.lightspeed.lsvlky.sbcglobal.net
108.227.157.40 108-227-157-40.lightspeed.lsvlky.sbcglobal.net
184.54.198.9 syn-184-054-198-009.res.spectrum.com
184.54.204.167 syn-184-054-204-167.res.spectrum.com
76.182.151.187 syn-076-182-151-187.res.spectrum.com
108.227.156.241 108-227-156-241.lightspeed.lsvlky.sbcglobal.net
104.230.42.243 syn-104-230-042-243.res.spectrum.com
107.133.212.97 107-133-212-97.lightspeed.lsvlky.sbcglobal.net
108.255.20.193 108-255-20-193.lightspeed.lsvlky.sbcglobal.net
184.54.197.224 syn-184-054-197-224.res.spectrum.com
184.54.206.195 syn-184-054-206-195.res.spectrum.com
184.54.198.11 syn-184-054-198-011.res.spectrum.com
108.227.157.118 108-227-157-118.lightspeed.lsvlky.sbcglobal.net
184.54.207.6 syn-184-054-207-006.res.spectrum.com
108.227.156.169 108-227-156-169.lightspeed.lsvlky.sbcglobal.net
184.54.202.108 syn-184-054-202-108.res.spectrum.com
108.227.157.165 108-227-157-165.lightspeed.lsvlky.sbcglobal.net
184.54.201.239 syn-184-054-201-239.res.spectrum.com
184.54.204.107 syn-184-054-204-107.res.spectrum.com
184.54.199.146 syn-184-054-199-146.res.spectrum.com
104.3.9.223 104-3-9-223.lightspeed.lsvlky.sbcglobal.net
107.133.213.129 107-133-213-129.lightspeed.lsvlky.sbcglobal.net
184.54.206.243 syn-184-054-206-243.res.spectrum.com
184.54.193.181 syn-184-054-193-181.res.spectrum.com
107.133.213.112 107-133-213-112.lightspeed.lsvlky.sbcglobal.net
184.54.195.91 syn-184-054-195-091.res.spectrum.com
184.54.194.200 syn-184-054-194-200.res.spectrum.com
74.218.90.197 syn-074-218-090-197.biz.spectrum.com
107.133.213.224 107-133-213-224.lightspeed.lsvlky.sbcglobal.net
107.133.213.148 107-133-213-148.lightspeed.lsvlky.sbcglobal.net
96.11.231.227 syn-096-011-231-227.biz.spectrum.com
108.227.157.29 108-227-157-29.lightspeed.lsvlky.sbcglobal.net
107.133.214.205 107-133-214-205.lightspeed.lsvlky.sbcglobal.net
76.182.151.142 syn-076-182-151-142.res.spectrum.com
104.3.8.26 104-3-8-26.lightspeed.lsvlky.sbcglobal.net
76.35.184.88 syn-076-035-184-088.res.spectrum.com
70.228.91.143 adsl-70-228-91-143.dsl.akrnoh.ameritech.net
104.3.9.115 104-3-9-115.lightspeed.lsvlky.sbcglobal.net
108.255.21.74 108-255-21-74.lightspeed.lsvlky.sbcglobal.net
108.255.20.47 108-255-20-47.lightspeed.lsvlky.sbcglobal.net
107.133.215.134 107-133-215-134.lightspeed.lsvlky.sbcglobal.net
184.54.192.123 syn-184-054-192-123.res.spectrum.com
108.255.20.191 108-255-20-191.lightspeed.lsvlky.sbcglobal.net
184.54.201.10 syn-184-054-201-010.res.spectrum.com
108.255.21.70 108-255-21-70.lightspeed.lsvlky.sbcglobal.net
108.227.156.14 108-227-156-14.lightspeed.lsvlky.sbcglobal.net
76.35.184.146 syn-076-035-184-146.res.spectrum.com
184.54.204.138 syn-184-054-204-138.res.spectrum.com
108.227.156.219 108-227-156-219.lightspeed.lsvlky.sbcglobal.net
76.182.150.160 syn-076-182-150-160.res.spectrum.com
107.133.213.28 107-133-213-28.lightspeed.lsvlky.sbcglobal.net
104.52.13.17 104-52-13-17.lightspeed.lsvlky.sbcglobal.net
184.54.205.196 syn-184-054-205-196.res.spectrum.com
96.11.231.231 syn-096-011-231-231.biz.spectrum.com
76.35.184.226 syn-076-035-184-226.res.spectrum.com
76.182.151.108 syn-076-182-151-108.res.spectrum.com
184.54.205.90 syn-184-054-205-090.res.spectrum.com
184.54.200.75 syn-184-054-200-075.res.spectrum.com
184.54.193.96 syn-184-054-193-096.res.spectrum.com
107.133.215.143 107-133-215-143.lightspeed.lsvlky.sbcglobal.net
104.52.12.144 104-52-12-144.lightspeed.lsvlky.sbcglobal.net
184.54.204.14 syn-184-054-204-014.res.spectrum.com
184.54.199.254 syn-184-054-199-254.res.spectrum.com
108.227.156.97 108-227-156-97.lightspeed.lsvlky.sbcglobal.net
184.54.201.136 syn-184-054-201-136.res.spectrum.com
98.72.5.66 adsl-098-072-005-066.sip.mia.bellsouth.net
108.255.20.138 108-255-20-138.lightspeed.lsvlky.sbcglobal.net
